prod_name,spec_list,review_score,review_count,lowest_price,prod_img
MSI 모던시리즈 모던 15 B7M-R5 포스 W11,노트북 / 39.6cm(15.6인치) / 1.75kg / 윈도우11홈 / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / [CPU] AMD / 라이젠5(Zen3) / 7430U (2.3Hz) / [그래픽] 내장그래픽 / Radeon Graphics / 7core / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 512GB / 전원 : USB-PD(+DC) / 배터리 : 39.3Wh / 용도 : 사무/인강용,0.0,0,823000,https://img.danawa.com/new/noData/img/noImg_160.gif
ASUS 비보북 S 16 M3607KA-SH035W,AI노트북 / 40.6cm(16인치) / 1.7kg / 최대 23시간 / 윈도우11홈 / [화면] 해상도 : 1920x1200(WUXGA) / 밝기 : 300nit / 주사율 : 60Hz / [CPU] AMD / 라이젠AI 7 / 350 (5.0GHz) / NPU : 50TOPS / [그래픽] 내장그래픽 / Radeon 860M / 8core / [구성] 램 : 16GB / 용량 : 512GB / 전원 : USB-PD / 배터리 : 70Wh / 용도 : 사무/인강용,5.0,2,1249000,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 울트라PC 15U50T-GA5VK 32GB램,노트북 / 39.6cm(15.6인치) / 1.7kg / 윈도우11홈 / [화면] 해상도 : 1920x1080(FHD) / [CPU] 인텔 / 코어i5-13세대 / i5-1334U (1.3GHz) / [그래픽] 내장그래픽 / UHD Graphics / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 51Wh / 용도 : 사무/인강용,5.0,3,714560,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 2025 그램 프로16 16Z90TR-SD7WK,"노트북 / 40.6cm(16인치) / 1.36kg / 윈도우11홈 / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 400nit / 주사율 : 144Hz / [CPU] 인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX4050 / [구성] 램 : 32GB / 램 교체 : 불가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 90Wh / 용도 : 게임용 , 그래픽작업용 , 휴대용",4.9,64,2561800,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 2024 그램16 16ZD90SU-GX56K WIN11 16GB램,"노트북 / 40.6cm(16인치) / 1.12kg / 윈도우11(설치) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 350nit / [CPU] 인텔 / 코어 울트라5 / 125U (4.3GHz) / NPU : 11TOPS / [그래픽] 내장그래픽 / Intel Graphics / [구성] 램 : 16GB / 램 교체 : 가능(1슬롯) / 용량 : 256GB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 77Wh / 용도 : 사무/인강용 , 휴대용",5.0,10,1259640,https://img.danawa.com/new/noData/img/noImg_160.gif
HP 오멘 16-wf1037TX,"노트북 / 40.9cm(16.1인치) / 2.39kg / 윈도우11홈 / [화면] 해상도 : 2560x1440(QHD) / 밝기 : 300nit / 주사율 : 240Hz / [CPU] 인텔 / 코어i7-14세대 / i7-14700HX (5.5GHz) / [그래픽] 외장그래픽 / RTX4060 / TGP : 140W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : DC / 배터리 : 83Wh / 용도 : 게임용 , 그래픽작업용",4.8,52,2038000,https://img.danawa.com/new/noData/img/noImg_160.gif
HP 옴니북 X 플립 14-fm0062TU,"AI노트북 / 35.6cm(14인치) / 1.39kg / 윈도우11홈 / [화면] 해상도 : 1920x1200(WUXGA) / 밝기 : 400nit / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / NPU : 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 512GB / 전원 : USB-PD / 배터리 : 59Wh / 용도 : 사무/인강용 , 휴대용",4.8,62,1074990,https://img.danawa.com/new/noData/img/noImg_160.gif
HP 15-FD2005TU,노트북 / 39.6cm(15.6인치) / 1.65kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 300nit / [CPU] 인텔 / 코어 울트라5(S2) / 225U (4.8GHz) / NPU : 12TOPS / [그래픽] 내장그래픽 / Intel Graphics / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 256GB / 전원 : USB-PD(+DC) / 배터리 : 41Wh / 용도 : 사무/인강용,5.0,2,699000,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 2024 그램17 17Z90S-GAOWK,"노트북 / 43.1cm(17인치) / 1.35kg / 최대 21.5시간 / 윈도우11홈 / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 350nit / [CPU] 인텔 / 코어 울트라5 / 125H (4.5GHz) / NPU : 11TOPS / [그래픽] 내장그래픽 / Arc / 7core / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 77Wh / 용도 : 사무/인강용 , 휴대용",4.8,57,1521040,https://img.danawa.com/new/noData/img/noImg_160.gif
Microsoft 서피스 프로11 Ultra7,"AI노트북 / 33.02cm(13인치) / 872g / 최대 14시간 / 윈도우11프로 / [화면] 해상도 : 2880x1920(267ppi) / 밝기 : 600nit / 주사율 : 120Hz / [CPU] 인텔 / 코어 울트라7(S2) / 266V (5.0GHz) / NPU : 48TOPS / [그래픽] 내장그래픽 / Arc 140V / 8core / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 256GB / 전원 : USB-PD / 용도 : 사무/인강용 , 휴대용",0.0,0,2648110,https://img.danawa.com/new/noData/img/noImg_160.gif
ASUS 비보북 16 V3607VU-RP305LP,노트북 / 40.6cm(16인치) / 1.95kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1200(WUXGA) / 밝기 : 300nit / 주사율 : 144Hz / [CPU] 인텔 / 코어5 / 210H (4.8GHz) / [그래픽] 외장그래픽 / RTX4050 / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 63Wh / 용도 : 게임용,0.0,0,1298850,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 2025 그램15 15ZD90T-GX56K WIN11,"노트북 / 39.6cm(15.6인치) / 1.29kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 350nit / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / NPU : 13TOPS / [그래픽] 내장그래픽 / Arc 130T / 7core / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 256GB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 72Wh / 용도 : 사무/인강용 , 휴대용",0.0,0,1391280,https://img.danawa.com/new/noData/img/noImg_160.gif
MSI 벡터 16 HX AI A2XWIG-U9 QHD+,"노트북 / 40.6cm(16인치) / 2.7kg / OS미포함(프리도스) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 500nit / 주사율 : 240Hz / [CPU] 인텔 / 코어 울트라9(S2) / 275HX (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5080 / TGP : 175W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 90Wh / 용도 : 게임용 , 그래픽작업용",4.8,17,3422560,https://img.danawa.com/new/noData/img/noImg_160.gif
ASUS 비보북 16 X1607CA-MB081W,노트북 / 40.64cm(16인치) / 1.89kg / *약 11시간(예상) / 윈도우11홈 / [화면] 해상도 : 1920x1200(WUXGA) / 밝기 : 300nit / 주사율 : 60Hz / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / NPU : 13TOPS / [그래픽] 내장그래픽 / Intel Graphics / [구성] 램 : 16GB / 램 교체 : 가능(1슬롯) / 용량 : 512GB / 전원 : USB-PD / 배터리 : 42Wh / 용도 : 사무/인강용,0.0,0,1028000,https://img.danawa.com/new/noData/img/noImg_160.gif
레노버 아이디어패드 Slim3x 15Q8X10 83N30037KR,AI노트북 / 38.8cm(15.3인치) / 1.55kg / 최대 22시간 / 윈도우11홈 / [화면] 해상도 : 1920x1200(WUXGA) / 밝기 : 300nit / [CPU] 퀄컴 / 스냅드래곤 X / X1-26-100 (3.0GHz) / NPU : 45TOPS / [그래픽] 내장그래픽 / Adreno (1.7 TFLOPS) / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 512GB / 전원 : USB-PD / 배터리 : 60Wh / 용도 : 사무/인강용,0.0,0,789000,https://img.danawa.com/new/noData/img/noImg_160.gif
MSI 소드 GF76 HX B14WGK-i9 QHD WIN11 64GB램,"노트북 / 43.9cm(17.3인치) / 2.7kg / 윈도우11(설치) / [화면] 해상도 : 2560x1440(QHD) / 밝기 : 300nit / 주사율 : 240Hz / [CPU] 인텔 / 코어i9-14세대 / i9-14900HX (5.8GHz) / [그래픽] 외장그래픽 / RTX5070 / TGP : 115W / [구성] 램 : 64GB / 램 교체 : 가능 / 용량 : 1TB / 전원 : USB-PD(+DC) / 배터리 : 75Wh / 용도 : 게임용 , 그래픽작업용",0.0,0,2460350,https://img.danawa.com/new/noData/img/noImg_160.gif
에이서 프레데터 헬리오스 네오 16 AI PHN16-73-97AB,"노트북 / 40.6cm(16인치) / 2.45kg / 최대 6.5시간 / 윈도우11홈 / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 500nit / 주사율 : 240Hz / [CPU] 인텔 / 코어 울트라9(S2) / 275HX (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5070 Ti / TGP : 140W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 90Wh / 용도 : 게임용 , 그래픽작업용",0.0,0,2999000,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 갤럭시북5 프로360 NT960QHA-KD72G,AI노트북 / 40.6cm(16인치) / 1.69kg / 윈도우11홈 / [화면] 해상도 : 2880x1800(WQXGA+) / 밝기 : 400nit / 주사율 : 120Hz / [CPU] 인텔 / 코어 울트라7(S2) / 258V (4.8GHz) / NPU : 47TOPS / [그래픽] 내장그래픽 / Arc 140V / 8core / [구성] 램 : 32GB / 램 교체 : 불가능 / 용량 : 1TB / 저장 슬롯 : 1개 / 전원 : USB-PD / 배터리 : 76Wh / 용도 : 사무/인강용,4.8,8,2699000,https://img.danawa.com/prod_img/500000/440/872/img/70872440_1.jpg?shrink=130:130&_v=20241108131747
MSI 벡터 16 HX AI A2XWHG-U9 QHD+,"노트북 / 40.6cm(16인치) / 2.7kg / OS미포함(프리도스) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 500nit / 주사율 : 240Hz / [CPU] 인텔 / 코어 울트라9(S2) / 275HX (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5070 Ti / TGP : 140W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 90Wh / 용도 : 게임용 , 그래픽작업용",4.8,7,2823380,https://img.danawa.com/prod_img/500000/116/607/img/89607116_1.jpg?shrink=130:130&_v=20250508085620
HP 빅터스 15-fb2055AX 32GB램,"노트북 / 39.62cm(15.6인치) / 2.29kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 300nit / 주사율 : 144Hz / [CPU] AMD / 라이젠7(Zen4) / 8845HS (3.8GHz) / NPU : 16TOPS / [그래픽] 외장그래픽 / RTX4060 / TGP : 75W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 512GB / 전원 : DC / 배터리 : 70Wh / 용도 : 게임용 , 그래픽작업용",5.0,1,1178860,https://img.danawa.com/prod_img/500000/192/721/img/40721192_1.jpg?shrink=130:130&_v=20250331144449
MSI 벡터 16 HX AI A2XWIG-U9 QHD+ WIN11 32GB램,"노트북 / 40.6cm(16인치) / 2.7kg / 윈도우11(설치) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 500nit / 주사율 : 240Hz / [CPU] 인텔 / 코어 울트라9(S2) / 275HX (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5080 / TGP : 175W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 90Wh / 용도 : 게임용 , 그래픽작업용",0.0,0,3591220,https://img.danawa.com/prod_img/500000/141/570/img/80570141_1.jpg?shrink=130:130&_v=20250513161622
LG전자 2024 그램16 16Z90SU-GR56K 16GB램,"노트북 / 40.6cm(16인치) / 1.12kg / 윈도우11홈 / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 350nit / [CPU] 인텔 / 코어 울트라5 / 125U (4.3GHz) / NPU : 11TOPS / [그래픽] 내장그래픽 / Intel Graphics / [구성] 램 : 16GB / 램 교체 : 가능(1슬롯) / 용량 : 256GB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 77Wh / 용도 : 사무/인강용 , 휴대용",5.0,1,1357600,https://img.danawa.com/prod_img/500000/234/420/img/53420234_1.jpg?shrink=130:130&_v=20250508105424
MSI GF시리즈 Sword GF76 B13VFK 32GB램,노트북 / 43.9cm(17.3인치) / 2.6kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] 인텔 / 코어i7-13세대 / i7-13620H (2.4GHz) / [그래픽] 외장그래픽 / RTX4060 / TGP : 105W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : DC / 배터리 : 53.5Wh / 용도 : 게임용,4.7,7,1342760,https://img.danawa.com/prod_img/500000/762/109/img/19109762_1.jpg?shrink=130:130&_v=20250423143339
HP 오멘 16-ap0114AX,"AI노트북 / 40.6cm(16인치) / 2.45kg / OS미포함(프리도스) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 500nit / 주사율 : 240Hz / [CPU] AMD / 라이젠AI 9 / 365 (5.0GHz) / NPU : 50TOPS / [그래픽] 외장그래픽 / RTX5060 / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 512GB / 전원 : USB-PD(+DC) / 배터리 : 70Wh / 용도 : 게임용 , 그래픽작업용",0.0,0,2298000,https://img.danawa.com/prod_img/500000/948/186/img/92186948_1.jpg?shrink=130:130&_v=20250714085354
삼성전자 갤럭시북5 프로H NT965XHW-A51A WIN11,노트북 / 40.6cm(16인치) / 1.56kg / 최대 21시간 / 윈도우11(설치) / [화면] 해상도 : 2880x1800(WQXGA+) / 밝기 : 400nit / 주사율 : 120Hz / [CPU] 인텔 / 코어 울트라5(S2) / 225H (4.9GHz) / NPU : 13TOPS / [그래픽] 내장그래픽 / Arc 130T / 7core / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 256GB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 76.1Wh / 용도 : 사무/인강용,5.0,1,1650000,https://img.danawa.com/prod_img/500000/021/992/img/75992021_1.jpg?shrink=130:130&_v=20250212152433
삼성전자 갤럭시북2 NT550XEZ-A38A,노트북 / 39.6cm(15.6인치) / 1.8kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1080(FHD) / [CPU] 인텔 / 코어i3-12세대 / i3-1215U (1.2GHz) / [그래픽] 내장그래픽 / UHD Graphics / [구성] 램 : 8GB / 램 교체 : 가능 / 용량 : 256GB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 43Wh / 용도 : 사무/인강용,4.8,490,648990,https://img.danawa.com/new/noData/img/noImg_160.gif
HP 옴니북 X 플립 14-fm0050TU,"AI노트북 / 35.6cm(14인치) / 1.39kg / 윈도우11홈 / [화면] 해상도 : 2880x1800(WQXGA+) / 밝기 : 400nit / 주사율 : 120Hz / [CPU] 인텔 / 코어 울트라7(S2) / 258V (4.8GHz) / NPU : 47TOPS / [그래픽] 내장그래픽 / Arc 140V / 8core / [구성] 램 : 32GB / 램 교체 : 불가능 / 용량 : 512GB / 전원 : USB-PD / 배터리 : 59Wh / 용도 : 사무/인강용 , 휴대용",0.0,0,1876000,https://img.danawa.com/new/noData/img/noImg_160.gif
MSI 소드 17 HX B13VGKG-i9 QHD 64GB램,"노트북 / 43.1cm(17인치) / 2.6kg / OS미포함(프리도스) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 400nit / 주사율 : 240Hz / [CPU] 인텔 / 코어i9-13세대 / i9-13980HX (2.2GHz) / [그래픽] 외장그래픽 / RTX4070 / TGP : 115W / [구성] 램 : 64GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 65Wh / 용도 : 게임용 , 그래픽작업용",0.0,0,1995370,https://img.danawa.com/new/noData/img/noImg_160.gif
ASUS ROG STRIX SCAR 18 G835LX-SA041W,"노트북 / 45.72cm(18인치) / 3.48kg / 윈도우11홈 / [화면] 해상도 : 2560x1600(WQXGA) / 주사율 : 240Hz / [CPU] 인텔 / 코어 울트라9(S2) / 275HX (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5090 / TGP : 175W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 1TB+1TB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 90Wh / 용도 : 게임용 , 그래픽작업용",4.5,4,6193320,https://img.danawa.com/new/noData/img/noImg_160.gif
MSI 프레스티지 프로 16 AI B2HVEG-U9 UHD+ OLED,"노트북 / 40.6cm(16인치) / 1.6kg / OS미포함(프리도스) / [화면] 해상도 : 3840x2400(WQUXGA) / 밝기 : 400nit / [CPU] 인텔 / 코어 울트라9(S2) / 285H (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX4050 / [구성] 램 : 32GB / 램 교체 : 불가능 / 용량 : 1TB / 전원 : USB-PD / 배터리 : 99.9Wh / 용도 : 게임용 , 그래픽작업용",5.0,1,2746300,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 2023 울트라PC 15UD50R-GX56K WIN11 16GB램,노트북 / 39.6cm(15.6인치) / 1.8kg / 윈도우11(설치) / [화면] 해상도 : 1920x1080(FHD) / [CPU] 인텔 / 코어i5-13세대 / i5-1335U (1.3GHz) / [그래픽] 내장그래픽 / Iris Xe / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 256GB / 저장 슬롯 : 2개 / 전원 : DC / 배터리 : 49Wh / 용도 : 사무/인강용,4.9,32,584550,https://img.danawa.com/new/noData/img/noImg_160.gif
MSI 벡터 A18 HX A9WIG-R9 QHD+,"노트북 / 45.72cm(18인치) / 3.6kg / OS미포함(프리도스) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 500nit / 주사율 : 240Hz / [CPU] AMD / 라이젠9(Zen5) / 9955HX (5.4GHz) / [그래픽] 외장그래픽 / RTX5080 / TGP : 175W / [구성] 램 : 32GB / 램 교체 : 가능 / 용량 : 2TB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 99.9Wh / 용도 : 게임용 , 그래픽작업용",5.0,1,4395000,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 2024 그램14 14ZD90S-GX56K WIN11,"노트북 / 35.5cm(14인치) / 1.12kg / 윈도우11(설치) / [화면] 해상도 : 1920x1200(WUXGA) / 밝기 : 350nit / [CPU] 인텔 / 코어 울트라5 / 125H (4.5GHz) / NPU : 11TOPS / [그래픽] 내장그래픽 / Arc / 7core / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 256GB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 72Wh / 용도 : 사무/인강용 , 휴대용",4.8,16,1228770,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 2025 그램 프로16 16Z90TP-KD7WK,"노트북 / 40.6cm(16인치) / 1.199kg / 최대 19.5시간 / 윈도우11홈 / [화면] 해상도 : 2880x1800(WQXGA+) / 밝기 : 400nit / 주사율 : 120Hz / [CPU] 인텔 / 코어 울트라7(S2) / 255H (5.1GHz) / NPU : 13TOPS / [그래픽] 내장그래픽 / Arc 140T / 8core / [구성] 램 : 32GB / 램 교체 : 불가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 77Wh / 용도 : 사무/인강용 , 휴대용",4.9,312,2222510,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 갤럭시북5 프로360 NT960QHA-KC71G,AI노트북 / 40.6cm(16인치) / 1.69kg / 윈도우11홈 / [화면] 해상도 : 2880x1800(WQXGA+) / 밝기 : 400nit / 주사율 : 120Hz / [CPU] 인텔 / 코어 울트라7(S2) / 256V (4.8GHz) / NPU : 47TOPS / [그래픽] 내장그래픽 / Arc 140V / 8core / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 512GB / 저장 슬롯 : 1개 / 전원 : USB-PD / 배터리 : 76Wh / 용도 : 사무/인강용,5.0,5,2188150,https://img.danawa.com/new/noData/img/noImg_160.gif
ASUS ROG STRIX G16 G614FR-S5122,"노트북 / 40.6cm(16인치) / 2.5kg / OS미포함(프리도스) / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 500nit / 주사율 : 240Hz / [CPU] AMD / 라이젠9(Zen5) / 9955HX3D (5.4GHz) / [그래픽] 외장그래픽 / RTX5070 Ti / TGP : 140W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 90Wh / 용도 : 게임용 , 그래픽작업용",4.7,7,3286000,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 다나와인증 NT850XCR LT2505006685,중고(다나와인증) / 노트북 / 38.8cm(15.3인치) / 2.34kg / 윈도우10 / [CPU] 인텔 / 코어i7-10세대 / [그래픽] 외장그래픽 / RTX2060 / [구성] 램 : 16GB / 용량 : 1TB / 전원 : DC,0.0,0,850000,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 다나와인증 울트라PC 15UD50P LT2504003509,중고(다나와인증) / 노트북 / 38.8cm(15.3인치) / 1.81kg / 윈도우10 / [CPU] 인텔 / 코어i5-11세대 / [그래픽] 내장그래픽 / [구성] 램 : 8GB / 용량 : 240GB / 전원 : DC,0.0,0,550000,https://img.danawa.com/new/noData/img/noImg_160.gif
ASUS 젠북 A14 UX3407QA-SB284W,"AI노트북 / 35.56cm(14인치) / 899g / 최대 20시간 / 윈도우11홈 / [화면] 해상도 : 1920x1200(WUXGA) / 밝기 : 400nit / 주사율 : 60Hz / [CPU] 퀄컴 / 스냅드래곤 X / X1-26-100 (3.0GHz) / NPU : 45TOPS / [그래픽] 내장그래픽 / Adreno (1.7 TFLOPS) / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 512GB / 전원 : USB-PD / 배터리 : 48Wh / 용도 : 사무/인강용 , 휴대용",4.3,8,1199000,https://img.danawa.com/new/noData/img/noImg_160.gif
레노버 아이디어패드 Pro 5 16IAH10 ULT9 5050 AI,"노트북 / 40.6cm(16인치) / 1.72kg / OS미포함(프리도스) / [화면] 해상도 : 2880x1800(WQXGA+) / 밝기 : 500nit / 주사율 : 120Hz / [CPU] 인텔 / 코어 울트라9(S2) / 285H (5.4GHz) / NPU : 13TOPS / [그래픽] 외장그래픽 / RTX5050 / [구성] 램 : 32GB / 램 교체 : 불가능 / 용량 : 1TB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 84Wh / 용도 : 게임용 , 그래픽작업용",0.0,0,2299000,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 갤럭시북5 프로 NT940XHA-K71AR,"AI노트북 / 35.6cm(14인치) / 1.23kg / 최대 21시간 / 윈도우11홈 / [화면] 해상도 : 2880x1800(WQXGA+) / 밝기 : 400nit / 주사율 : 120Hz / [CPU] 인텔 / 코어 울트라7(S2) / 258V (4.8GHz) / NPU : 47TOPS / [그래픽] 내장그래픽 / Arc 140V / 8core / [구성] 램 : 32GB / 램 교체 : 불가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 63Wh / 용도 : 사무/인강용 , 휴대용",4.8,76,2178900,https://img.danawa.com/new/noData/img/noImg_160.gif
ASUS ROG Flow Z13 GZ302EA-RU110W,"AI노트북 / 34.03cm(13.4인치) / 1.2kg / 최대 10시간 / 윈도우11홈 / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 500nit / 주사율 : 180Hz / [CPU] AMD / 라이젠AI Max+ / 395 (5.1GHz) / NPU : 50TOPS / [그래픽] 내장그래픽 / Radeon 8060S / 40core / [구성] 램 : 64GB / 램 교체 : 불가능 / 용량 : 1TB / 저장 슬롯 : 1개 / 전원 : USB-PD(+DC) / 배터리 : 70Wh / 용도 : 사무/인강용 , 휴대용 / 100W USB 타입C 어댑터 포함",4.8,26,3689000,https://img.danawa.com/new/noData/img/noImg_160.gif
"APPLE 맥북프로16 M1프로 10코어 CPU, 16코어 GPU 그레이",노트북 / 41.05cm(16.2인치) / 2.1kg / macOS Monterey / [화면] 해상도 : 3456x2234 / 밝기 : 1000nit / 주사율 : 120Hz / [CPU] 애플(ARM) / M1 Pro / APL1103 / NPU : 11TOPS / [그래픽] 내장그래픽 / 16core / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 512GB / 전원 : USB-PD / 배터리 : 100Wh / 용도 : 그래픽작업용,4.8,162,2799000,https://img.danawa.com/new/noData/img/noImg_160.gif
MSI GF시리즈 소드 GF76 A AI B8VF-R7,노트북 / 43.9cm(17.3인치) / 2.7kg / OS미포함(프리도스) / [화면] 해상도 : 1920x1080(FHD) / 밝기 : 250nit / 주사율 : 144Hz / [CPU] AMD / 라이젠7(Zen4) / 8845HS (3.8GHz) / NPU : 16TOPS / [그래픽] 외장그래픽 / RTX4060 / TGP : 105W / [구성] 램 : 16GB / 램 교체 : 가능 / 용량 : 512GB / 저장 슬롯 : 2개 / 전원 : DC / 배터리 : 53.5Wh / 용도 : 게임용,4.9,100,1171200,https://img.danawa.com/new/noData/img/noImg_160.gif
LG전자 2025 그램 프로16 16Z90TS-GS5CK,"AI노트북 / 40.6cm(16인치) / 1.199kg / 최대 25.5시간 / 윈도우11홈 / [화면] 해상도 : 2560x1600(WQXGA) / 밝기 : 400nit / 주사율 : 144Hz / [CPU] 인텔 / 코어 울트라5(S2) / 226V (4.5GHz) / NPU : 40TOPS / [그래픽] 내장그래픽 / Arc 130V / 7core / [구성] 램 : 16GB / 램 교체 : 불가능 / 용량 : 256GB / 저장 슬롯 : 2개 / 전원 : USB-PD / 배터리 : 77Wh / 용도 : 사무/인강용 , 휴대용",5.0,2,1588990,https://img.danawa.com/new/noData/img/noImg_160.gif
레노버 아이디어패드 Slim3 14AHP10 83K9000EKR 16GB램,"노트북 / 35.56cm(14인치) / 1.43kg / 최대 15시간 / OS미포함(프리도스) / [화면] 해상도 : 1920x1200(WUXGA) / 밝기 : 300nit / [CPU] AMD / 라이젠5(Zen4) / 8640HS (3.5GHz) / NPU : 16TOPS / [그래픽] 내장그래픽 / Radeon 760M / 8core / [구성] 램 : 16GB / 램 교체 : 가능(1슬롯) / 용량 : 256GB / 저장 슬롯 : 2개 / 전원 : USB-PD(+DC) / 배터리 : 60Wh / 용도 : 사무/인강용 , 휴대용",0.0,0,745840,https://img.danawa.com/new/noData/img/noImg_160.gif
