prod_name,spec_list,review_score,review_count,lowest_price,prod_img
포유컴퓨터 퍼포먼스PC 31 i5 14400F RTX5060,i5-14400F / RTX 5060 / (인텔) H610 / OS미포함 / 600W / 인텔 / 코어 14세대 / 코어i5 / 랩터레이크-R / DDR5 / 16GB / M.2 / 500GB / NVIDIA / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / LED쿨러 / 용도 : 게임용,5.0,8,1019480,https://img.danawa.com/new/noData/img/noImg_160.gif
다나와표준PC DPG 게임용 250723,265KF / RTX 5060 Ti / (인텔) B860 / OS미포함 / 850W / 인텔 / 코어울트라 시리즈2 / 코어 울트라7 / 애로우레이크 / 인텔 AI Boost / 13TOPS / DDR5 / 16GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 8GB / 1Gbps 유선 / 파워서플라이 / 미들타워 / 어항형 / 수랭쿨러 / LED쿨러 / 용도 : 게임용,0.0,0,1975020,https://img.danawa.com/new/noData/img/noImg_160.gif
영웅컴퓨터 영웅 RL3461F i5-13400F RTX5060Ti,i5-13400F / RTX 5060 Ti / (인텔) H610 / OS미포함 / 600W / 인텔 / 코어 13세대 / 코어i5 / 랩터레이크 / DDR5 / 16GB / M.2 / 512GB / NVIDIA / 그래픽 메모리 : 8GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 용도 : 게임용,4.8,37,1031460,https://img.danawa.com/new/noData/img/noImg_160.gif
타무즈 스트라이커 TZ200A1EAA,i3-12100 / UHD 730 / (인텔) H610 / OS미포함 / 500W / 인텔 / 코어 12세대 / 코어i3 / 엘더레이크 / DDR4 / 8GB / M.2 / 250GB / INTEL / 1Gbps 유선 / USB3.x 5Gbps / 파워서플라이 / 미들타워 / 용도 : 사무/인강용,3.0,2,351360,https://img.danawa.com/new/noData/img/noImg_160.gif
HP 오멘 16L TG03-0004KR,265F / RTX 5060 Ti / (인텔) B860 / 윈도우11 프로 / 500W / 인텔 / 코어울트라 시리즈2 / 코어 울트라7 / 애로우레이크 / 인텔 AI Boost / 13TOPS / DDR5 / 32GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 16GB / 2.5Gbps 유선 / 802.11ax(Wi-Fi 6E) 무선 / 블루투스 / HDMI / DP포트 / USB3.x 5Gbps / USB C타입 10Gbps / 파워서플라이 / 미니타워 / 용도 : 게임용,0.0,0,2498020,https://img.danawa.com/new/noData/img/noImg_160.gif
다나와표준PC 온라인강의용 250705,8500G / 740M / (AMD) A620 / OS미포함 / 550W / AMD / 라이젠 8000시리즈 / 라이젠5 / 피닉스 / DDR5 / 16GB / SSD / 240GB / AMD / 1Gbps 유선 / 파워서플라이 / 미들타워 / 어항형 / LED쿨러 / 용도 : 사무/인강용,0.0,0,596820,https://img.danawa.com/new/noData/img/noImg_160.gif
피씨스토어 베스트 게이밍 7500F RTX5060 700W,7500F / RTX 5060 / (AMD) A620 / OS미포함 / 700W / AMD / 라이젠 7000시리즈 / 라이젠5 / 라파엘 / DDR5 / 16GB / M.2 / 500GB / NVIDIA / 그래픽 메모리 : 8GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / LED쿨러 / 용도 : 게임용,5.0,6,1009360,https://img.danawa.com/prod_img/500000/825/402/img/29402825_1.jpg?shrink=130:130&_v=20250610080139
삼성전자 데스크탑 Tower DM500TGZ-Zi7ADT RTX5060Ti Win11Pro,i7-14700 / RTX 5060 Ti / (인텔) H670 / 윈도우11 프로 / 700W / 인텔 / 코어 14세대 / 코어i7 / 랩터레이크-R / DDR5 / 16GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 8GB / 1Gbps 유선 / 802.11ax(Wi-Fi 6) 무선 / 블루투스 / HDMI / D-SUB / USB3.x 10Gbps / USB C타입 5Gbps / 파워서플라이 / 미들타워 / 6.94kg / 용도 : 게임용 / 구성변경상품,0.0,0,2243000,https://img.danawa.com/prod_img/500000/264/633/img/89633264_1.jpg?shrink=130:130&_v=20250430111042
이그닉 인테그 프로 9950 IG-ITP00036,9950X / 그래픽스 2 / (AMD) B650 / OS미포함 / 800W / AMD / 라이젠 9000시리즈 / 라이젠9 / 그래니트 릿지 / DDR5 / 32GB / M.2 / 1TB / AMD / 1Gbps 유선 / 파워서플라이 / 미들타워 / 용도 : 사무/인강용,0.0,0,1499000,https://img.danawa.com/prod_img/500000/850/418/img/72418850_1.jpg?shrink=130:130&_v=20241205130830
삼성전자 데스크탑 Tower DM500TGA-AI5S5X5-RTX3050-WIN11,i5-14400 / RTX 4060 / (인텔) H670 / 윈도우11 / 500W / 인텔 / 코어 14세대 / 코어i5 / 랩터레이크-R / DDR5 / 8GB / M.2 / 512GB + 512GB / NVIDIA / 1Gbps 유선 / 802.11ax(Wi-Fi 6) 무선 / 블루투스 / USB3.x 10Gbps / USB C타입 5Gbps / 파워서플라이 / 미들타워 / 용도 : 게임용 / 구성변경상품,0.0,0,1410000,https://img.danawa.com/prod_img/500000/815/790/img/68790815_1.jpg?shrink=130:130&_v=20241016160959
삼성전자 올인원PC DM530AFA-LC58W,i5-1340P / Iris Xe 그래픽스 / 윈도우11 / 인텔 / 코어 13세대 / 코어i5 / 랩터레이크 / DDR5 / 8GB / M.2 / 256GB / 화면크기 : 60.5cm(24인치) / 1920x1080 / 눈부심방지 / 광시야각 / 스피커 내장형 / 1Gbps 유선 / 802.11ac(Wi-Fi 5) 무선 / 블루투스 / HDMI / USB3.x 5Gbps / USB C타입 5Gbps / 웹캠 / 마이크 내장 / DC / 일체형 / 6.75kg / 용도 : 사무/인강용,5.0,2,1478720,https://img.danawa.com/prod_img/500000/128/244/img/20244128_1.jpg?shrink=130:130&_v=20240508150835
다나와표준PC 전문가용 250826,9900X3D / RTX 5070 Ti / (AMD) X870E / OS미포함 / 1000W / AMD / 라이젠 9000시리즈 / 라이젠9 / 그래니트 릿지 / DDR5 / 16GB / HDD:2TB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 16GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 빅타워 / 어항형 / 수랭쿨러 / LED쿨러 / 용도 : 게임용,0.0,0,3689320,https://img.danawa.com/prod_img/500000/589/056/img/95056589_1.jpg?shrink=130:130&_v=20250801131532
다나와표준PC 전문가용 250425,265 / RTX 3050 / (인텔) B860 / OS미포함 / 850W / 인텔 / 코어울트라 시리즈2 / 코어 울트라7 / 애로우레이크 / 인텔 AI Boost / 13TOPS / DDR5 / 16GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 6GB / 1Gbps 유선 / 파워서플라이 / 미들타워 / 어항형 / 수랭쿨러 / LED쿨러 / 용도 : 게임용,0.0,0,1668110,https://img.danawa.com/prod_img/500000/447/986/img/78986447_1.jpg?shrink=130:130&_v=20250601093241
주연테크 긱스타 GAMING 75F46T2,7500F / RTX 4060 Ti / (AMD) B650 / OS미포함 / 700W / AMD / 라이젠 7000시리즈 / 라이젠5 / 라파엘 / DDR5 / 32GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 8GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 어항형 / LED쿨러 / 용도 : 게임용,4.8,465,1194280,https://img.danawa.com/prod_img/500000/370/040/img/66040370_1.jpg?shrink=130:130&_v=20250710083001
DELL 에일리언웨어 AREA-51 DAWARR8-WP04KR,285K / RTX 5090 / 윈도우11 프로 / 1500W / 인텔 / 코어울트라 시리즈2 / 코어 울트라9 / 애로우레이크 / 인텔 AI Boost / 13TOPS / DDR5 / 64GB / M.2 / 2TB / NVIDIA / 그래픽 메모리 : 32GB / 2.5Gbps 유선 / 802.11be(Wi-Fi 7) 무선 / 블루투스 / HDMI / DP포트 / USB3.x 5Gbps / USB C타입 10Gbps / 썬더볼트4 / 파워서플라이 / 미들타워 / 수랭쿨러 / LED쿨러 / 34.58kg / 용도 : 게임용,0.0,0,9550000,https://img.danawa.com/prod_img/500000/452/046/img/92046452_1.jpg?shrink=130:130&_v=20250701091619
Beelink SER8 8845HS 해외구매,해외구매 / 8845HS / 780M / AMD / 라이젠 8000시리즈 / 라이젠7 / 호크포인트 / AMD 라이젠 AI / 16TOPS / DDR5 / AMD / 1Gbps 유선 / 802.11ax(Wi-Fi 6) 무선 / 블루투스 / HDMI / DP포트 / USB3.x 10Gbps / USB C타입 40Gbps / USB C타입 10Gbps / DC / 미니PC / 용도 : 사무/인강용,4.8,106,454990,https://img.danawa.com/prod_img/500000/603/419/img/63419603_1.jpg?shrink=130:130&_v=20250827112905
LG전자 B90MV-AP47A32E,i7-14700 / UHD 770 / (인텔) B760 / 윈도우11 프로 / 500W / 인텔 / 코어 14세대 / 코어i7 / 랩터레이크-R / DDR5 / 32GB / M.2 / 256GB / INTEL / 5.1채널 / 1Gbps 유선 / 802.11ax(Wi-Fi 6) 무선 / 블루투스 / HDMI / D-SUB / USB3.x 5Gbps / USB C타입 5Gbps / 파워서플라이 / 미들타워 / 용도 : 사무/인강용 / 구성변경상품,0.0,0,1468750,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 데스크탑 Tower DM500TGA-Z7AB,i7-14700 / UHD 그래픽스 770 / (인텔) H670 / 윈도우11 프로 / 500W / 인텔 / 코어 14세대 / 코어i7 / 랩터레이크-R / DDR5 / 8GB / M.2 / 256GB / INTEL / 1Gbps 유선 / HDMI / D-SUB / USB3.x 10Gbps / USB C타입 5Gbps / 파워서플라이 / 미들타워 / 6.94kg / 용도 : 사무/인강용 / 구성변경상품,0.0,0,1287650,https://img.danawa.com/new/noData/img/noImg_160.gif
GMKtec GMK K8 PLUS 해외구매,해외구매 / 8845HS / 780M / AMD / 라이젠 8000시리즈 / 라이젠7 / 호크포인트 / AMD 라이젠 AI / 16TOPS / DDR5 / AMD / 2.5Gbps 유선 / 802.11ax(Wi-Fi 6) 무선 / 블루투스 / 듀얼랜 / HDMI / DP포트 / USB3.x 10Gbps / USB C타입 40Gbps / DC / 미니PC / 용도 : 사무/인강용,4.9,14,425050,https://img.danawa.com/new/noData/img/noImg_160.gif
레노버 LEGION T7 34IAS10 90Y6004HKA,285K / RTX 5080 / (인텔) Z890 / 윈도우11 프로 / 850W / 인텔 / 코어울트라 시리즈2 / 코어 울트라9 / 애로우레이크 / 인텔 AI Boost / 13TOPS / DDR5 / 64GB / M.2 / 2TB / NVIDIA / 그래픽 메모리 : 16GB / 2.5Gbps 유선 / 802.11be(Wi-Fi 7) 무선 / 블루투스 / HDMI / DP포트 / USB3.x 10Gbps / USB3.x 5Gbps / USB C타입 10Gbps / 썬더볼트4 / 파워서플라이 / 미들타워 / 수랭쿨러 / LED쿨러 / 18kg / 용도 : 게임용,0.0,0,5199000,https://img.danawa.com/new/noData/img/noImg_160.gif
삼성전자 데스크탑 Tower DM500TGZ-Zi9ADT RTX4000 Win11Pro,i9-14900 / RTX 4000 Ada / (인텔) H670 / 윈도우11 프로 / 500W / 인텔 / 코어 14세대 / 코어i9 / 랩터레이크-R / DDR5 / 16GB / M.2 / 1TB / 1Gbps 유선 / 802.11ax(Wi-Fi 6) 무선 / 블루투스 / HDMI / D-SUB / USB3.x 10Gbps / USB C타입 5Gbps / 파워서플라이 / 미들타워 / 6.94kg / 용도 : 그래픽작업 / 구성변경상품,0.0,0,4442000,https://img.danawa.com/new/noData/img/noImg_160.gif
ASRock DeskMini X300 3200G 120W SSD 대원씨티에스,3200G / Vega 8 / (AMD) X300 / OS미포함 / AMD / 라이젠 3000시리즈 / 라이젠3 / 피카소 / DDR4 / 8GB / SSD / 128GB / AMD / 1Gbps 유선 / HDMI / DP포트 / D-SUB / USB3.x 5Gbps / USB C타입 5Gbps / 베사홀 / DC / 미니PC / 용도 : 사무/인강용,0.0,0,370000,https://img.danawa.com/new/noData/img/noImg_160.gif
모맨 겜덕피시 게이밍 7500F RTX5060,7500F / RTX 5060 / (AMD) A620 / OS미포함 / 600W / AMD / 라이젠 7000시리즈 / 라이젠5 / 라파엘 / DDR5 / 32GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 8GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 어항형 / LED쿨러 / 용도 : 게임용,0.0,0,1200000,https://img.danawa.com/new/noData/img/noImg_160.gif
포유컴퓨터 i5-14400F 반본체 5387,i5-14400F / (인텔) B760 / OS미포함 / 600W / 인텔 / 코어 14세대 / 코어i5 / 랩터레이크-R / DDR5 / 16GB / M.2 / 500GB / 1Gbps 유선 / 파워서플라이 / 미들타워 / 어항형 / LED쿨러,0.0,0,598000,https://img.danawa.com/new/noData/img/noImg_160.gif
레노버 올인원PC A100 24 F0J6000JKR,N100 (1.0GHz) / UHD 그래픽스 / OS미포함 / 인텔 / N-시리즈 / 엘더레이크-N / DDR4 / 8GB / M.2 / 256GB / INTEL / 화면크기 : 61cm(24인치) / 1920x1080 / 광시야각 / 틸트(상하) / 스피커 내장형 / 1Gbps 유선 / 802.11ax(Wi-Fi 6) 무선 / 블루투스 / HDMI / USB3.x 10Gbps / 웹캠 / 마이크 내장 / DC / 일체형 / 4.43kg / 용도 : 사무/인강용,4.9,100,376640,https://img.danawa.com/new/noData/img/noImg_160.gif
ASUS MiniPC PN40-BC905ZV J4025 Win10 Pro,J4025 (2.0GHz) / UHD 600 / 윈도우10 프로 / 인텔 / 셀러론 / 셀러론 / 제미니레이크-R / DDR4 / 4GB / eMMC / 64GB / INTEL / 1Gbps 유선 / 802.11ac(Wi-Fi 5) 무선 / 블루투스 / HDMI / mini DP / D-SUB / USB3.x 5Gbps / USB C타입 5Gbps / 베사홀 / DC / 미니PC / 용도 : 사무/인강용,5.0,3,384670,https://img.danawa.com/new/noData/img/noImg_160.gif
다나와표준PC 게임용 220509,5600G / 그래픽스 7 / (AMD) B550 / OS미포함 / 500W / AMD / 라이젠 5000시리즈 / 라이젠5 / 세잔 / DDR4 / 16GB / M.2 / 500GB / AMD / 1Gbps 유선 / HDMI / D-SUB / USB3.x 5Gbps / 파워서플라이 / 미들타워 / 용도 : 사무/인강용,4.6,21,467810,https://img.danawa.com/new/noData/img/noImg_160.gif
MSI MAG 인피니트 E1 14NUC i5 RTX5060 Win11Home,i5-14400F / RTX 5060 / (인텔) H610 / 윈도우11 / 500W / 인텔 / 코어 14세대 / 코어i5 / 랩터레이크-R / DDR5 / 32GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 8GB / 7.1채널 / 1Gbps 유선 / 802.11ax(Wi-Fi 6E) 무선 / 블루투스 / HDMI / DP포트 / USB3.x 5Gbps / USB C타입 5Gbps / 파워서플라이 / 미들타워 / 7.59kg / 용도 : 게임용 / Mystic Light,0.0,0,1333790,https://img.danawa.com/new/noData/img/noImg_160.gif
영웅컴퓨터 영웅 울트라게이밍 004 I7-14700KF RTX5070Ti,i7-14700KF / RTX 5070 Ti / (인텔) B760 / OS미포함 / 800W / 인텔 / 코어 14세대 / 코어i7 / 랩터레이크-R / DDR5 / 32GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 16GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 어항형 / LED쿨러 / 용도 : 게임용,5.0,3,2401130,https://img.danawa.com/new/noData/img/noImg_160.gif
한성컴퓨터 슈컴 Master A9857TW,9800X3D / RTX 5070 Ti / (AMD) B650 / OS미포함 / 850W / AMD / 라이젠 9000시리즈 / 라이젠7 / 그래니트 릿지 / DDR5 / 32GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 16GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 어항형 / LED쿨러 / 용도 : 게임용,4.7,4,2596010,https://img.danawa.com/new/noData/img/noImg_160.gif
영웅컴퓨터 영웅 울트라게이밍 006 i9-14900KF RTX5070Ti,i9-14900KF / RTX 5070 Ti / (인텔) B760 / OS미포함 / 800W / 인텔 / 코어 14세대 / 코어i9 / 랩터레이크-R / DDR5 / 32GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 16GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 어항형 / 수랭쿨러 / LED쿨러 / 용도 : 게임용,5.0,3,2575000,https://img.danawa.com/new/noData/img/noImg_160.gif
영웅컴퓨터 영웅 H게이밍 4460F I5-14400F RTX5060,i5-14400F / RTX 5060 / (인텔) H610 / OS미포함 / 600W / 인텔 / 코어 14세대 / 코어i5 / 랩터레이크-R / DDR5 / 16GB / M.2 / 500GB / NVIDIA / 그래픽 메모리 : 8GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 용도 : 게임용,4.7,9,915120,https://img.danawa.com/new/noData/img/noImg_160.gif
한성컴퓨터 슈컴 R5 5500GT Win11Home,5500GT / 그래픽스 7 / (AMD) A520 / 윈도우11 / 500W / AMD / 라이젠 5000시리즈 / 라이젠5 / 세잔 / DDR4 / 16GB / M.2 / 512GB / AMD / 1Gbps 유선 / 파워서플라이 / 미니타워 / 용도 : 사무/인강용,3.8,8,538990,https://img.danawa.com/new/noData/img/noImg_160.gif
주연테크 굿워크 D1v12100P 화이트,i3-12100 / UHD 730 / (인텔) H610 / 윈도우11 프로 / 300W / 인텔 / 코어 12세대 / 코어i3 / 엘더레이크 / DDR4 / 8GB / M.2 / 256GB / INTEL / 1Gbps 유선 / 파워서플라이 / 미니타워 / 용도 : 사무/인강용,0.0,0,648000,https://img.danawa.com/new/noData/img/noImg_160.gif
다나와표준PC 온라인강의용 250706,8600G / 760M / (AMD) A620 / OS미포함 / 700W / AMD / 라이젠 8000시리즈 / 라이젠5 / 피닉스 / AMD 라이젠 AI / 16TOPS / DDR5 / 16GB / M.2 / 256GB / AMD / 1Gbps 유선 / 파워서플라이 / 미들타워 / LED쿨러 / 용도 : 사무/인강용,0.0,0,614310,https://img.danawa.com/new/noData/img/noImg_160.gif
주연테크 긱스타 55GT01,5500GT / 그래픽스 7 / (AMD) B450 / OS미포함 / 500W / AMD / 라이젠 5000시리즈 / 라이젠5 / 세잔 / DDR4 / 8GB / M.2 / 256GB / AMD / 1Gbps 유선 / 파워서플라이 / 미들타워 / 용도 : 사무/인강용,5.0,6,316980,https://img.danawa.com/new/noData/img/noImg_160.gif
주연테크 굿워크 D2v56G Win11,5600G / 그래픽스 7 / (AMD) B450 / 윈도우11 / 600W / AMD / 라이젠 5000시리즈 / 라이젠5 / 세잔 / DDR4 / 8GB / M.2 / 256GB / AMD / 1Gbps 유선 / 파워서플라이 / 미들타워 / 용도 : 사무/인강용,0.0,0,562500,https://img.danawa.com/prod_img/500000/448/030/img/58030448_1.jpg?shrink=130:130&_v=20241008104535
다나와표준PC DPG 게임용 250422,7600 / RTX 5070 / (AMD) A620 / OS미포함 / 850W / AMD / 라이젠 7000시리즈 / 라이젠5 / 라파엘 / DDR5 / 16GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 12GB / 1Gbps 유선 / 파워서플라이 / 미들타워 / LED쿨러 / 용도 : 게임용,0.0,0,1885360,https://img.danawa.com/prod_img/500000/309/986/img/78986309_1.jpg?shrink=130:130&_v=20250401160819
영웅컴퓨터 영웅 게이밍울트라 9657,9600X / RTX 5070 / (AMD) B650 / OS미포함 / 800W / AMD / 라이젠 9000시리즈 / 라이젠5 / 그래니트 릿지 / DDR5 / 32GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 12GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 어항형 / LED쿨러 / 용도 : 게임용,3.0,4,1570130,https://img.danawa.com/prod_img/500000/548/240/img/87240548_1.jpg?shrink=130:130&_v=20250423081947
주연테크 긱스타 GAMING 78X56T2,7800X3D / RTX 5060 Ti / (AMD) B650 / OS미포함 / 800W / AMD / 라이젠 7000시리즈 / 라이젠7 / 라파엘 / DDR5 / 32GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 16GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 어항형 / LED쿨러 / 용도 : 게임용,5.0,5,1619910,https://img.danawa.com/prod_img/500000/563/100/img/86100563_1.jpg?shrink=130:130&_v=20250421155415
포유컴퓨터 퍼포먼스PC 46 R5 7500F RTX5060 WIN11,7500F / RTX 5060 / (AMD) B650 / 윈도우11 / 600W / AMD / 라이젠 7000시리즈 / 라이젠5 / 라파엘 / DDR5 / 16GB / M.2 / 500GB / NVIDIA / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 어항형 / 용도 : 게임용,0.0,0,1175890,https://img.danawa.com/prod_img/500000/127/390/img/28390127_1.jpg?shrink=130:130&_v=20250520183455
영웅컴퓨터 영웅 게이밍울트라 9756T,9700X / RTX 5060 Ti / (AMD) A620 / OS미포함 / 750W / AMD / 라이젠 9000시리즈 / 라이젠7 / 그래니트 릿지 / DDR5 / 32GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 8GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 어항형 / LED쿨러 / 용도 : 게임용,0.0,0,1449180,https://img.danawa.com/prod_img/500000/400/189/img/91189400_1.jpg?shrink=130:130&_v=20250523140640
타무즈 스트라이커 TZ200M2EDA Win11Home,i5-14400 / UHD 730 / (인텔) H610 / 윈도우11 / 500W / 인텔 / 코어 14세대 / 코어i5 / 랩터레이크-R / DDR5 / 8GB / M.2 / 256GB / INTEL / 1Gbps 유선 / HDMI / DP포트 / D-SUB / USB3.x 5Gbps / 파워서플라이 / 미들타워 / 용도 : 사무/인강용,0.0,0,617810,https://img.danawa.com/prod_img/500000/043/859/img/93859043_1.jpg?shrink=130:130&_v=20250710092020
타무즈 스트라이커 TZ200G1EAA,i5-13400 / UHD 730 / (인텔) H610 / OS미포함 / 500W / 인텔 / 코어 13세대 / 코어i5 / 랩터레이크 / DDR4 / 8GB / M.2 / 250GB / INTEL / 1Gbps 유선 / HDMI / DP포트 / D-SUB / USB3.x 5Gbps / 파워서플라이 / 미들타워 / 용도 : 사무/인강용,0.0,0,439040,https://img.danawa.com/prod_img/500000/476/509/img/76509476_1.jpg?shrink=130:130&_v=20250220124222
다나와표준PC 게임용 250812,i5-14400F / RTX 5060 / (인텔) B760 / OS미포함 / 850W / 인텔 / 코어 14세대 / 코어i5 / 랩터레이크-R / DDR5 / 16GB / M.2 / 500GB / NVIDIA / 그래픽 메모리 : 8GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 어항형 / LED쿨러 / 용도 : 게임용,0.0,0,1164790,https://img.danawa.com/prod_img/500000/536/055/img/95055536_1.jpg?shrink=130:130&_v=20250801104557
한성컴퓨터 슈컴 PRO A9696XT6,9600X / RX 9060 XT / (AMD) B650 / OS미포함 / 600W / AMD / 라이젠 9000시리즈 / 라이젠5 / 그래니트 릿지 / DDR5 / 32GB / M.2 / 1TB / AMD / 그래픽 메모리 : 16GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 어항형 / LED쿨러 / 용도 : 게임용,0.0,0,1372050,https://img.danawa.com/prod_img/500000/674/346/img/95346674_1.jpg?shrink=130:130&_v=20250806160256
STCOM STAI-V21,i3-12100 / UHD 730 / (인텔) H610 / OS미포함 / 500W / 인텔 / 코어 12세대 / 코어i3 / 엘더레이크 / DDR4 / 16GB / SSD / 480GB / INTEL / 1Gbps 유선 / 파워서플라이 / 미들타워 / 용도 : 사무/인강용,0.0,0,353780,https://img.danawa.com/prod_img/500000/571/338/img/74338571_1.jpg?shrink=130:130&_v=20250206075957
다나와표준PC 게임용 250416,i5-14400F / RTX 4060 / (인텔) B760 / OS미포함 / 750W / 인텔 / 코어 14세대 / 코어i5 / 랩터레이크-R / DDR5 / 16GB / M.2 / 500GB / NVIDIA / 그래픽 메모리 : 8GB / 1Gbps 유선 / 파워서플라이 / 미들타워 / LED쿨러 / 용도 : 게임용,0.0,0,1187820,https://img.danawa.com/new/noData/img/noImg_160.gif
포유컴퓨터 퍼포먼스PC 46 R5 7500F RTX5060,7500F / RTX 5060 / (AMD) B650 / OS미포함 / 600W / AMD / 라이젠 7000시리즈 / 라이젠5 / 라파엘 / DDR5 / 16GB / M.2 / 500GB / NVIDIA / 그래픽 메모리 : 8GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 어항형 / LED쿨러 / 용도 : 게임용,4.0,3,1002490,https://img.danawa.com/new/noData/img/noImg_160.gif
포유컴퓨터 퍼포먼스PC 34 i5 13400F RTX4060Ti,i5-13400F / RTX 4060 Ti / (인텔) H610 / OS미포함 / 600W / 인텔 / 코어 13세대 / 코어i5 / 랩터레이크 / DDR5 / 16GB / M.2 / 500GB / NVIDIA / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / LED쿨러 / 용도 : 게임용,4.8,76,1026800,https://img.danawa.com/new/noData/img/noImg_160.gif
한성컴퓨터 슈컴 PRO A9700,9700X / 그래픽스 2 / (AMD) B650 / OS미포함 / 800W / AMD / 라이젠 9000시리즈 / 라이젠7 / 그래니트 릿지 / DDR5 / 32GB / M.2 / 1TB / AMD / 1Gbps 유선 / 파워서플라이 / 미들타워 / LED쿨러 / 용도 : 사무/인강용,0.0,0,947070,https://img.danawa.com/new/noData/img/noImg_160.gif
STCOM STAI-V128,5600 / RTX 3060 / (AMD) A520 / OS미포함 / 600W / AMD / 라이젠 5000시리즈 / 라이젠5 / 버미어 / DDR4 / 32GB / M.2 / 1TB / NVIDIA / 그래픽 메모리 : 12GB / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / 용도 : 게임용,5.0,1,835480,https://img.danawa.com/new/noData/img/noImg_160.gif
주연테크 굿워크 D2v13400,i5-13400 / UHD 730 / (인텔) H610 / OS미포함 / 500W / 인텔 / 코어 13세대 / 코어i5 / 랩터레이크 / DDR4 / 8GB / M.2 / 256GB / INTEL / 1Gbps 유선 / 파워서플라이 / 미들타워 / 용도 : 사무/인강용,0.0,0,519000,https://img.danawa.com/new/noData/img/noImg_160.gif
다나와표준PC 홈/오피스용 250804,i5-12400 / UHD 730 / (인텔) H610 / OS미포함 / 600W / 인텔 / 코어 12세대 / 코어i5 / 엘더레이크 / DDR5 / 16GB / M.2 / 256GB / INTEL / 1Gbps 유선 / 파워서플라이 / 미들타워 / LED쿨러 / 용도 : 사무/인강용,0.0,0,581250,https://img.danawa.com/new/noData/img/noImg_160.gif
포유컴퓨터 퍼포먼스PC 51 i5 13400F RTX3050,i5-13400F / RTX 3050 / (인텔) H610 / OS미포함 / 600W / 인텔 / 코어 13세대 / 코어i5 / 랩터레이크 / DDR5 / 16GB / M.2 / 500GB / NVIDIA / 1Gbps 유선 / HDMI / DP포트 / 파워서플라이 / 미들타워 / LED쿨러 / 용도 : 게임용,5.0,3,706910,https://img.danawa.com/new/noData/img/noImg_160.gif
다나와표준PC 홈/오피스용 250701,3200G / Vega 8 / (AMD) A520 / OS미포함 / 500W / AMD / 라이젠 3000시리즈 / 라이젠3 / 피카소 / DDR4 / 8GB / SSD / 240GB / AMD / 1Gbps 유선 / 파워서플라이 / 미들타워 / 어항형 / LED쿨러 / 용도 : 사무/인강용,0.0,0,341170,https://img.danawa.com/new/noData/img/noImg_160.gif
영웅컴퓨터 영웅 베이직 5600M2,5600 / RTX 3050 / (AMD) A520 / OS미포함 / 600W / AMD / 라이젠 5000시리즈 / 라이젠5 / 버미어 / DDR4 / 16GB / M.2 / 512GB / NVIDIA / 그래픽 메모리 : 6GB / 1Gbps 유선 / HDMI / DP포트 / DVI / 파워서플라이 / 미들타워 / 용도 : 게임용,5.0,2,667270,https://img.danawa.com/new/noData/img/noImg_160.gif
